city_name,date,pm10
Mumbai Metro,9/16/2012,76.33334
Nagpur,9/16/2012,95
Chandrapur,9/16/2012,194
Ulhasnagar,9/16/2012,95
Raigad,9/16/2012,56
Sangli,9/16/2012,38
Dombivali,9/16/2012,119
Pune,9/16/2012,56
Thane,9/16/2012,72
Dahanu,9/16/2012,194
Navi Mumbai,9/16/2012,51
Taloja,9/16/2012,60
Solapur,9/16/2013,50
Amravati,9/16/2013,52
Dombivali,9/16/2013,53
Nagpur,9/16/2013,55.5
Raigad,9/16/2013,72.66666
Taloja,9/16/2013,63
Ulhasnagar,9/16/2013,47
Kalyan,9/16/2013,67
Ambernath,9/16/2013,46
Nashik,9/16/2013,35
Jalgaon,9/16/2013,109
Akola,9/16/2013,119
Sangli,9/16/2013,29
Latur,9/16/2013,49
Mumbai Metro,9/16/2013,55.88889
Bhiwandi,9/16/2013,62
Mumbai,9/16/2013,35.5
Pune,9/16/2013,72.66666
Nanded,9/16/2013,53
Thane,9/16/2013,57
Navi Mumbai,9/16/2013,72.5
Aurangabad,9/16/2013,53
Akola,9/17/2010,134
Sangli,9/17/2010,13
Pune,9/17/2010,40.66667
Latur,9/17/2010,86
Chandrapur,9/17/2010,66
Jalgaon,9/17/2010,118
Dahanu,9/17/2010,66
Amravati,9/17/2010,112
Nagpur,9/17/2010,56
Raigad,9/17/2010,40.66667
Nashik,9/17/2010,46.5
Jalna,9/17/2010,45
Thane,9/17/2010,48
Mumbai,9/17/2010,100.5
Taloja,9/17/2010,37.5
Navi Mumbai,9/17/2010,82
Solapur,9/17/2010,37.5
Aurangabad,9/17/2010,44
Kolhapur,9/17/2010,99
Mumbai Metro,9/17/2010,67
Chandrapur,9/17/2011,102
Raigad,9/17/2011,61
Aurangabad,9/17/2011,63
Nagpur,9/17/2011,99.5
Thane,9/17/2011,60
Sangli,9/17/2011,59
Latur,9/17/2011,25
Bhiwandi,9/17/2011,74
Kolhapur,9/17/2011,79
Dahanu,9/17/2011,102
Mumbai,9/17/2011,61
Akola,9/17/2011,140
Nanded,9/17/2011,14
Navi Mumbai,9/17/2011,60.5
Nashik,9/17/2011,69.5
Solapur,9/17/2011,79
Pune,9/17/2011,61
Mumbai Metro,9/17/2011,66.9
Taloja,9/17/2011,79
Kolhapur,9/17/2012,58
Thane,9/17/2012,63
Navi Mumbai,9/17/2012,50
Sangli,9/17/2012,33
Nashik,9/17/2012,72
Solapur,9/17/2012,72
Pune,9/17/2012,39.33333
Mumbai Metro,9/17/2012,67.97619
Mumbai,9/17/2012,42.5
Ambernath,9/17/2012,119
Raigad,9/17/2012,39.33333
Akola,9/17/2012,117
Taloja,9/17/2012,70.33334
Ulhasnagar,9/17/2012,75
Jalgaon,9/17/2012,103
Bhiwandi,9/17/2012,56
Latur,9/17/2012,58
Chandrapur,9/17/2012,178
Nagpur,9/17/2012,51
Amravati,9/17/2012,68
Dahanu,9/17/2012,178
Aurangabad,9/17/2012,76
Nanded,9/17/2012,74
Aurangabad,9/17/2013,47
Bhiwandi,9/17/2013,64
Mumbai Metro,9/17/2013,59.27083
Raigad,9/17/2013,61
Badlapur,9/17/2013,47
Akola,9/17/2013,113
Kalyan,9/17/2013,70
Thane,9/17/2013,48
Nagpur,9/17/2013,90.5
Pune,9/17/2013,61
Solapur,9/17/2013,30.5
Kolhapur,9/17/2013,123
Jalna,9/17/2013,92
Nashik,9/17/2013,31
Latur,9/17/2013,51
Amravati,9/17/2013,89
Nanded,9/17/2013,74
Navi Mumbai,9/17/2013,108.5
Dombivali,9/17/2013,45
Taloja,9/17/2013,32.66667
Lote,9/17/2013,163
Mumbai,9/17/2013,59
Latur,9/18/2010,100
Thane,9/18/2010,49
Aurangabad,9/18/2010,84
Solapur,9/18/2010,65
Nagpur,9/18/2010,69.5
Sangli,9/18/2010,26
Raigad,9/18/2010,85
Nashik,9/18/2010,57.5
Kolhapur,9/18/2010,87
Chandrapur,9/18/2010,101.5
Panvel,9/18/2010,98
Mumbai,9/18/2010,102
Taloja,9/18/2010,65
Jalgaon,9/18/2010,117
Pune,9/18/2010,85
Akola,9/18/2010,134
Dahanu,9/18/2010,101.5
Mumbai Metro,9/18/2010,86.6
Navi Mumbai,9/18/2010,119
Solapur,9/18/2011,55
Bhiwandi,9/18/2011,65
Mumbai,9/18/2011,109
Mumbai Metro,9/18/2011,69.41666
Pune,9/18/2011,49.5
Navi Mumbai,9/18/2011,56.5
Sangli,9/18/2011,36
Taloja,9/18/2011,55
Ulhasnagar,9/18/2011,73
Thane,9/18/2011,58
Raigad,9/18/2011,49.5
Raigad,9/18/2012,50
Aurangabad,9/18/2012,47
Jalgaon,9/18/2012,105
Nashik,9/18/2012,71
Bhiwandi,9/18/2012,54
Amravati,9/18/2012,83
Latur,9/18/2012,60
Thane,9/18/2012,64
Solapur,9/18/2012,75
Chandrapur,9/18/2012,189
Jalna,9/18/2012,158
Akola,9/18/2012,120
Navi Mumbai,9/18/2012,60.66667
Mumbai Metro,9/18/2012,75.59524
Taloja,9/18/2012,72
Badlapur,9/18/2012,76
Pune,9/18/2012,50
Dahanu,9/18/2012,189
Kolhapur,9/18/2012,122
Nagpur,9/18/2012,86.5
Nanded,9/18/2012,81
Dombivali,9/18/2012,103
Mumbai,9/18/2012,99.5
Mumbai Metro,9/18/2013,65.66666
Lote,9/18/2013,153
Navi Mumbai,9/18/2013,120
Ulhasnagar,9/18/2013,56
Dahanu,9/18/2013,99.5
Kolhapur,9/18/2013,114
Pune,9/18/2013,87.66666
Taloja,9/18/2013,31
Mumbai,9/18/2013,82
Aurangabad,9/18/2013,32
Dombivali,9/18/2013,64
Akola,9/18/2013,122
Raigad,9/18/2013,87.66666
Latur,9/18/2013,76
Solapur,9/18/2013,31
Chandrapur,9/18/2013,99.5
Panvel,9/18/2013,41
Jalgaon,9/18/2013,138
Nanded,9/18/2013,24
Nashik,9/18/2013,33
Sangli,9/18/2013,34
Nagpur,9/18/2013,90.5
Amravati,9/18/2013,59
Jalna,9/18/2013,64
Pune,9/19/2010,68.66666
Chandrapur,9/19/2010,57
Solapur,9/19/2010,66
Ulhasnagar,9/19/2010,133
Navi Mumbai,9/19/2010,115
Taloja,9/19/2010,66
Dahanu,9/19/2010,57
Sangli,9/19/2010,26
Nagpur,9/19/2010,92
Mumbai,9/19/2010,50
Thane,9/19/2010,50
Mumbai Metro,9/19/2010,82.8
Raigad,9/19/2010,68.66666
Latur,9/19/2011,75
Amravati,9/19/2011,76
Solapur,9/19/2011,71
Chandrapur,9/19/2011,96
Pune,9/19/2011,59
Raigad,9/19/2011,59
Taloja,9/19/2011,71
Mumbai Metro,9/19/2011,84.125
Mumbai,9/19/2011,74
Sangli,9/19/2011,21
Aurangabad,9/19/2011,88
Nashik,9/19/2011,83
Nanded,9/19/2011,53
Dahanu,9/19/2011,96
Kolhapur,9/19/2011,53
Navi Mumbai,9/19/2011,83.5
Ulhasnagar,9/19/2011,108
Nagpur,9/19/2011,57.5
Akola,9/19/2011,120
Chandrapur,9/19/2012,141.3333
Nanded,9/19/2012,26
Amravati,9/19/2012,102
Nashik,9/19/2012,79
Taloja,9/19/2012,71
Nagpur,9/19/2012,62.5
Navi Mumbai,9/19/2012,83
Aurangabad,9/19/2012,70
Sangli,9/19/2012,73
Raigad,9/19/2012,59
Latur,9/19/2012,45
Mumbai,9/19/2012,130
Pune,9/19/2012,59
Jalgaon,9/19/2012,134
Mumbai Metro,9/19/2012,100.4
Dahanu,9/19/2012,141.3333
Solapur,9/19/2012,71
Ulhasnagar,9/19/2012,116
Kolhapur,9/19/2012,114
Akola,9/19/2012,125
Panvel,9/19/2012,102
Jalna,9/19/2012,133
Thane,9/19/2013,37
Dombivali,9/19/2013,65
Latur,9/19/2013,48
Jalgaon,9/19/2013,132
Nanded,9/19/2013,18
Jalna,9/19/2013,54
Mumbai,9/19/2013,75
Solapur,9/19/2013,55.5
Nashik,9/19/2013,35
Raigad,9/19/2013,71
Mumbai Metro,9/19/2013,52.95238
Dahanu,9/19/2013,64
Badlapur,9/19/2013,49
Taloja,9/19/2013,56.66667
Nagpur,9/19/2013,48.5
Navi Mumbai,9/19/2013,21
Sangli,9/19/2013,32
Ambernath,9/19/2013,67
Aurangabad,9/19/2013,55
Chandrapur,9/19/2013,64
Pune,9/19/2013,71
Akola,9/19/2013,126
Taloja,9/2/2010,95
Chandrapur,9/2/2010,30
Pune,9/2/2010,33.33333
Thane,9/2/2010,48
Badlapur,9/2/2010,98
Nashik,9/2/2010,47
Jalna,9/2/2010,23
Amravati,9/2/2010,65
Solapur,9/2/2010,48
Mumbai,9/2/2010,72.5
Dahanu,9/2/2010,30
Sangli,9/2/2010,30
Nagpur,9/2/2010,114.5
Mumbai Metro,9/2/2010,71.8
Kolhapur,9/2/2010,56
Navi Mumbai,9/2/2010,45.5
Raigad,9/2/2010,33.33333
Aurangabad,9/2/2010,41
Akola,9/2/2010,114
Jalgaon,9/2/2010,68
Kalyan,9/2/2011,76
Mumbai,9/2/2011,41
Sangli,9/2/2011,21
Amravati,9/2/2011,79
Akola,9/2/2011,127
Navi Mumbai,9/2/2011,31
Latur,9/2/2011,295
Nashik,9/2/2011,56.5
Jalna,9/2/2011,35
Aurangabad,9/2/2011,41
Solapur,9/2/2011,62.66667
Kolhapur,9/2/2011,76
Taloja,9/2/2011,62.66667
Pune,9/2/2011,37
Mumbai Metro,9/2/2011,53.53333
Raigad,9/2/2011,37
Thane,9/2/2011,57
Nanded,9/2/2011,14
Taloja,9/2/2012,43
Mumbai Metro,9/2/2012,59.5
Dombivali,9/2/2012,80
Pune,9/2/2012,25
Sangli,9/2/2012,37
Thane,9/2/2012,72
Mumbai,9/2/2012,57.5
Chandrapur,9/2/2012,84
Dahanu,9/2/2012,84
Navi Mumbai,9/2/2012,35
Solapur,9/2/2012,43
Raigad,9/2/2012,25
Ulhasnagar,9/2/2012,66
Kalyan,9/2/2012,63
Bhiwandi,9/2/2013,69
Nagpur,9/2/2013,105
Jalgaon,9/2/2013,107
Solapur,9/2/2013,73
Dombivali,9/2/2013,44
Mumbai Metro,9/2/2013,69.14815
Mumbai,9/2/2013,85
Pune,9/2/2013,61
Akola,9/2/2013,108
Kalyan,9/2/2013,63
Kolhapur,9/2/2013,63
Dahanu,9/2/2013,57
Sangli,9/2/2013,38
Nashik,9/2/2013,37
Navi Mumbai,9/2/2013,67
Nanded,9/2/2013,90
Aurangabad,9/2/2013,88
Taloja,9/2/2013,109.3333
Ambernath,9/2/2013,60
Thane,9/2/2013,83
Ulhasnagar,9/2/2013,42
Raigad,9/2/2013,61
Latur,9/2/2013,162
Chandrapur,9/2/2013,57
Raigad,9/20/2010,46
Solapur,9/20/2010,63.5
Mumbai,9/20/2010,114
Latur,9/20/2010,86
Sangli,9/20/2010,25
Mumbai Metro,9/20/2010,101.1875
Pune,9/20/2010,46
Kolhapur,9/20/2010,65
Aurangabad,9/20/2010,91
Akola,9/20/2010,103
Nagpur,9/20/2010,66.5
Nashik,9/20/2010,89
Taloja,9/20/2010,114.25
Ulhasnagar,9/20/2010,98
Amravati,9/20/2010,100
Jalgaon,9/20/2010,120
Navi Mumbai,9/20/2010,78.5
Chandrapur,9/20/2011,139.5
Badlapur,9/20/2011,88
Taloja,9/20/2011,65.33334
Latur,9/20/2011,78
Mumbai,9/20/2011,82.5
Thane,9/20/2011,56
Raigad,9/20/2011,55.33333
Mumbai Metro,9/20/2011,79.36667
Amravati,9/20/2011,89
Nanded,9/20/2011,73
Nashik,9/20/2011,85
Kolhapur,9/20/2011,92
Jalna,9/20/2011,68
Dahanu,9/20/2011,139.5
Nagpur,9/20/2011,57
Navi Mumbai,9/20/2011,105
Pune,9/20/2011,55.33333
Akola,9/20/2011,121
Solapur,9/20/2011,65.33334
Aurangabad,9/20/2011,52
Mumbai,9/20/2012,129
Nashik,9/20/2012,70.5
Sangli,9/20/2012,47
Jalna,9/20/2012,114
Ambernath,9/20/2012,150
Nagpur,9/20/2012,44
Mumbai Metro,9/20/2012,89.19048
Aurangabad,9/20/2012,56
Raigad,9/20/2012,56.66667
Amravati,9/20/2012,74
Solapur,9/20/2012,75.5
Akola,9/20/2012,130
Kolhapur,9/20/2012,55
Jalgaon,9/20/2012,135
Navi Mumbai,9/20/2012,50.66667
Pune,9/20/2012,56.66667
Thane,9/20/2012,63
Kalyan,9/20/2012,67
Nanded,9/20/2012,27
Taloja,9/20/2012,84.66666
Chandrapur,9/20/2012,132
Latur,9/20/2012,100
Badlapur,9/20/2012,80
Dahanu,9/20/2012,132
Jalna,9/20/2013,86
Jalgaon,9/20/2013,100
Latur,9/20/2013,48
Thane,9/20/2013,40
Mumbai Metro,9/20/2013,48.29167
Dahanu,9/20/2013,81.75
Chandrapur,9/20/2013,81.75
Raigad,9/20/2013,58.33333
Pune,9/20/2013,58.33333
Akola,9/20/2013,139
Nanded,9/20/2013,47
Taloja,9/20/2013,31.66667
Lote,9/20/2013,284
Amravati,9/20/2013,36
Mumbai,9/20/2013,82.5
Sangli,9/20/2013,25
Kolhapur,9/20/2013,119
Aurangabad,9/20/2013,96
Navi Mumbai,9/20/2013,39
Solapur,9/20/2013,37.5
Nagpur,9/20/2013,58
Nashik,9/20/2013,40
Nagpur,9/21/2010,129
Dahanu,9/21/2010,96.33334
Jalna,9/21/2010,90
Taloja,9/21/2010,69.66666
Navi Mumbai,9/21/2010,85.5
Mumbai Metro,9/21/2010,98.63333
Jalgaon,9/21/2010,117
Latur,9/21/2010,84
Badlapur,9/21/2010,135
Pune,9/21/2010,65
Amravati,9/21/2010,122
Nashik,9/21/2010,64.5
Raigad,9/21/2010,65
Kolhapur,9/21/2010,100
Chandrapur,9/21/2010,96.33334
Aurangabad,9/21/2010,57
Mumbai,9/21/2010,152
Thane,9/21/2010,51
Akola,9/21/2010,103
Solapur,9/21/2010,69.66666
Jalna,9/21/2011,83
Nanded,9/21/2011,27
Akola,9/21/2011,135
Dahanu,9/21/2011,105
Taloja,9/21/2011,68
Ulhasnagar,9/21/2011,87.5
Sangli,9/21/2011,102
Latur,9/21/2011,86
Kolhapur,9/21/2011,81
Raigad,9/21/2011,85.33334
Aurangabad,9/21/2011,80
Thane,9/21/2011,57
Nagpur,9/21/2011,113
Mumbai Metro,9/21/2011,73.5
Pune,9/21/2011,85.33334
Navi Mumbai,9/21/2011,80
Chandrapur,9/21/2011,105
Solapur,9/21/2011,68
Nashik,9/21/2011,79
Mumbai,9/21/2011,75
Amravati,9/21/2012,47
Solapur,9/21/2012,74
Kalyan,9/21/2012,65
Dombivali,9/21/2012,117
Mumbai Metro,9/21/2012,84.33334
Jalgaon,9/21/2012,103
Kolhapur,9/21/2012,148
Navi Mumbai,9/21/2012,63
Aurangabad,9/21/2012,80
Jalna,9/21/2012,55
Raigad,9/21/2012,66.66666
Thane,9/21/2012,60
Nanded,9/21/2012,15
Dahanu,9/21/2012,118
Pune,9/21/2012,66.66666
Sangli,9/21/2012,77
Latur,9/21/2012,25
Nashik,9/21/2012,89
Taloja,9/21/2012,63
Mumbai,9/21/2012,138
Chandrapur,9/21/2012,118
Nagpur,9/21/2012,106
Nanded,9/21/2013,46
Sangli,9/21/2013,45
Dahanu,9/21/2013,95.5
Chandrapur,9/21/2013,95.5
Panvel,9/21/2013,46
Thane,9/21/2013,75
Raigad,9/21/2013,44.33333
Latur,9/21/2013,24
Navi Mumbai,9/21/2013,88.5
Akola,9/21/2013,138
Mumbai,9/21/2013,62
Mumbai Metro,9/21/2013,67.58334
Solapur,9/21/2013,65
Pune,9/21/2013,44.33333
Taloja,9/21/2013,65
Nagpur,9/21/2013,58
Nashik,9/21/2013,30
Kolhapur,9/21/2013,106
Aurangabad,9/21/2013,94
Bhiwandi,9/21/2013,69
Lote,9/21/2013,265
Kolhapur,9/22/2010,97
Aurangabad,9/22/2010,42
Mumbai,9/22/2010,127
Pune,9/22/2010,68.33334
Navi Mumbai,9/22/2010,98
Mumbai Metro,9/22/2010,95.56667
Sangli,9/22/2010,56
Solapur,9/22/2010,62.33333
Nagpur,9/22/2010,112
Amravati,9/22/2010,108.6667
Panvel,9/22/2010,67
Jalgaon,9/22/2010,135
Raigad,9/22/2010,68.33334
Latur,9/22/2010,69
Nashik,9/22/2010,70
Taloja,9/22/2010,62.33333
Akola,9/22/2010,119
Jalna,9/22/2010,89
Ulhasnagar,9/22/2010,123.5
Kalyan,9/22/2011,75
Mumbai,9/22/2011,108
Dahanu,9/22/2011,124.25
Akola,9/22/2011,135
Raigad,9/22/2011,110.5
Solapur,9/22/2011,73
Pune,9/22/2011,110.5
Jalna,9/22/2011,60
Nashik,9/22/2011,91
Thane,9/22/2011,60
Kolhapur,9/22/2011,56
Mumbai Metro,9/22/2011,77.4
Nanded,9/22/2011,29
Nagpur,9/22/2011,45.5
Aurangabad,9/22/2011,46
Taloja,9/22/2011,73
Sangli,9/22/2011,47
Latur,9/22/2011,66
Chandrapur,9/22/2011,124.25
Badlapur,9/22/2011,71
Amravati,9/22/2011,79
Akola,9/22/2012,133
Chandrapur,9/22/2012,73.5
Nanded,9/22/2012,17
Solapur,9/22/2012,64
Dahanu,9/22/2012,73.5
Nashik,9/22/2012,113
Pune,9/22/2012,73.5
Thane,9/22/2012,72
Mumbai,9/22/2012,138
Bhiwandi,9/22/2012,67
Mumbai Metro,9/22/2012,79.5
Jalgaon,9/22/2012,104
Taloja,9/22/2012,64
Sangli,9/22/2012,79
Nagpur,9/22/2012,78
Amravati,9/22/2012,89
Panvel,9/22/2012,98
Latur,9/22/2012,30
Raigad,9/22/2012,73.5
Navi Mumbai,9/22/2012,38
Kolhapur,9/22/2012,120
Aurangabad,9/22/2012,76
Pune,9/22/2013,50.66667
Navi Mumbai,9/22/2013,70
Raigad,9/22/2013,50.66667
Nagpur,9/22/2013,70
Ulhasnagar,9/22/2013,54
Solapur,9/22/2013,63
Mumbai Metro,9/22/2013,61.66667
Dahanu,9/22/2013,33
Sangli,9/22/2013,44
Taloja,9/22/2013,63
Chandrapur,9/22/2013,33
Bhiwandi,9/22/2013,70
Thane,9/22/2013,46
Mumbai,9/22/2013,67
Dahanu,9/23/2010,130
Jalgaon,9/23/2010,144
Solapur,9/23/2010,82
Nashik,9/23/2010,57.5
Badlapur,9/23/2010,134
Nagpur,9/23/2010,168
Amravati,9/23/2010,80
Chandrapur,9/23/2010,130
Akola,9/23/2010,121
Jalna,9/23/2010,39
Mumbai,9/23/2010,105.5
Sangli,9/23/2010,33
Taloja,9/23/2010,111.3333
Navi Mumbai,9/23/2010,90.5
Pune,9/23/2010,75
Aurangabad,9/23/2010,41
Mumbai Metro,9/23/2010,97.46667
Raigad,9/23/2010,75
Thane,9/23/2010,46
Kolhapur,9/23/2010,67
Nagpur,9/23/2011,43
Nashik,9/23/2011,95
Kalyan,9/23/2011,71
Amravati,9/23/2011,81
Raigad,9/23/2011,64.33334
Sangli,9/23/2011,30
Mumbai,9/23/2011,120.5
Aurangabad,9/23/2011,98
Akola,9/23/2011,143
Taloja,9/23/2011,84.5
Navi Mumbai,9/23/2011,152
Thane,9/23/2011,60
Nanded,9/23/2011,56
Kolhapur,9/23/2011,94
Mumbai Metro,9/23/2011,97.6
Pune,9/23/2011,64.33334
Solapur,9/23/2011,84.5
Jalna,9/23/2011,69
Latur,9/23/2011,31
Ulhasnagar,9/23/2012,176
Solapur,9/23/2012,108
Dombivali,9/23/2012,111
Mumbai,9/23/2012,109.5
Pune,9/23/2012,66
Raigad,9/23/2012,66
Taloja,9/23/2012,108
Mumbai Metro,9/23/2012,117.7
Nagpur,9/23/2012,168
Navi Mumbai,9/23/2012,84
Raigad,9/23/2013,60
Jalgaon,9/23/2013,95
Dombivali,9/23/2013,41
Pune,9/23/2013,60
Latur,9/23/2013,230
Mumbai,9/23/2013,71.5
Nagpur,9/23/2013,63.5
Thane,9/23/2013,54
Nashik,9/23/2013,40
Solapur,9/23/2013,72.5
Ambernath,9/23/2013,50
Mumbai Metro,9/23/2013,60.6875
Ulhasnagar,9/23/2013,48
Bhiwandi,9/23/2013,64
Taloja,9/23/2013,107
Nanded,9/23/2013,72
Navi Mumbai,9/23/2013,50
Sangli,9/23/2013,26
Aurangabad,9/23/2013,75
Akola,9/23/2013,114
Latur,9/24/2010,126
Navi Mumbai,9/24/2010,120.5
Aurangabad,9/24/2010,59
Kolhapur,9/24/2010,92
Sangli,9/24/2010,38
Akola,9/24/2010,136
Solapur,9/24/2010,67.5
Nagpur,9/24/2010,106.5
Jalna,9/24/2010,46
Jalgaon,9/24/2010,114
Nashik,9/24/2010,66
Taloja,9/24/2010,67.5
Mumbai Metro,9/24/2010,79.25
Amravati,9/24/2010,123
Chandrapur,9/24/2010,232
Thane,9/24/2010,47
Mumbai,9/24/2010,82
Dahanu,9/24/2010,232
Raigad,9/24/2010,69
Pune,9/24/2010,69
Latur,9/24/2011,29
Navi Mumbai,9/24/2011,95.5
Mumbai Metro,9/24/2011,80.3
Taloja,9/24/2011,95
Nanded,9/24/2011,28
Solapur,9/24/2011,95
Aurangabad,9/24/2011,67
Nashik,9/24/2011,79.5
Raigad,9/24/2011,72
Mumbai,9/24/2011,87
Pune,9/24/2011,72
Kolhapur,9/24/2011,83
Thane,9/24/2011,58
Nagpur,9/24/2011,69
Sangli,9/24/2011,81
Bhiwandi,9/24/2011,66
Akola,9/24/2011,146
Chandrapur,9/24/2011,136.5
Dahanu,9/24/2011,136.5
Nagpur,9/24/2012,42
Thane,9/24/2012,73
Solapur,9/24/2012,90.5
Mumbai Metro,9/24/2012,100.3333
Kolhapur,9/24/2012,53
Ulhasnagar,9/24/2012,77
Pune,9/24/2012,52.33333
Bhiwandi,9/24/2012,54
Dahanu,9/24/2012,141
Navi Mumbai,9/24/2012,40
Aurangabad,9/24/2012,65
Sangli,9/24/2012,35
Raigad,9/24/2012,52.33333
Akola,9/24/2012,100
Nashik,9/24/2012,78
Nanded,9/24/2012,78
Latur,9/24/2012,66
Mumbai,9/24/2012,98
Ambernath,9/24/2012,168
Jalgaon,9/24/2012,106
Taloja,9/24/2012,192.3333
Chandrapur,9/24/2012,141
Nashik,9/24/2013,47
Kalyan,9/24/2013,65
Raigad,9/24/2013,57
Jalna,9/24/2013,152
Dombivali,9/24/2013,60
Solapur,9/24/2013,30.5
Navi Mumbai,9/24/2013,49
Aurangabad,9/24/2013,81
Badlapur,9/24/2013,118
Amravati,9/24/2013,81
Pune,9/24/2013,57
Taloja,9/24/2013,30.66667
Bhiwandi,9/24/2013,64
Nanded,9/24/2013,49
Mumbai,9/24/2013,56.5
Dahanu,9/24/2013,53
Jalgaon,9/24/2013,99
Chandrapur,9/24/2013,53
Thane,9/24/2013,73
Lote,9/24/2013,181
Nagpur,9/24/2013,92.5
Akola,9/24/2013,118
Kolhapur,9/24/2013,138
Mumbai Metro,9/24/2013,64.52084
Latur,9/24/2013,117
Pune,9/25/2010,82
Aurangabad,9/25/2010,57
Navi Mumbai,9/25/2010,115.5
Sangli,9/25/2010,38
Amravati,9/25/2010,122
Panvel,9/25/2010,55
Nagpur,9/25/2010,63
Taloja,9/25/2010,67
Kolhapur,9/25/2010,81
Jalgaon,9/25/2010,124
Mumbai,9/25/2010,75
Chandrapur,9/25/2010,101
Solapur,9/25/2010,67
Nashik,9/25/2010,99.5
Dahanu,9/25/2010,101
Thane,9/25/2010,49
Raigad,9/25/2010,82
Mumbai Metro,9/25/2010,72.3
Latur,9/25/2010,106
Akola,9/25/2010,104
Taloja,9/25/2011,81
Mumbai Metro,9/25/2011,83.83334
Sangli,9/25/2011,43
Ulhasnagar,9/25/2011,96
Bhiwandi,9/25/2011,61
Solapur,9/25/2011,81
Mumbai,9/25/2011,115
Thane,9/25/2011,59
Raigad,9/25/2011,53.33333
Pune,9/25/2011,53.33333
Navi Mumbai,9/25/2011,91
Nashik,9/25/2012,57
Dombivali,9/25/2012,116.5
Kolhapur,9/25/2012,134
Dahanu,9/25/2012,112.5
Mumbai,9/25/2012,112
Bhiwandi,9/25/2012,53
Thane,9/25/2012,62
Nanded,9/25/2012,78
Solapur,9/25/2012,97.5
Chandrapur,9/25/2012,112.5
Mumbai Metro,9/25/2012,81.66666
Navi Mumbai,9/25/2012,54.5
Pune,9/25/2012,62.33333
Jalna,9/25/2012,50
Nagpur,9/25/2012,68.5
Latur,9/25/2012,62
Amravati,9/25/2012,87
Akola,9/25/2012,105
Aurangabad,9/25/2012,76
Badlapur,9/25/2012,72
Raigad,9/25/2012,62.33333
Taloja,9/25/2012,101.6667
Jalgaon,9/25/2012,107
Nagpur,9/25/2013,85
Taloja,9/25/2013,55
Ulhasnagar,9/25/2013,55.5
Nanded,9/25/2013,3
Navi Mumbai,9/25/2013,67
Mumbai Metro,9/25/2013,57.9375
Dombivali,9/25/2013,69
Raigad,9/25/2013,35.66667
Chandrapur,9/25/2013,69
Solapur,9/25/2013,55
Pune,9/25/2013,35.66667
Dahanu,9/25/2013,69
Akola,9/25/2013,127
Aurangabad,9/25/2013,31
Jalgaon,9/25/2013,131
Kolhapur,9/25/2013,110
Jalna,9/25/2013,97
Sangli,9/25/2013,46
Panvel,9/25/2013,37
Nashik,9/25/2013,52
Kalyan,9/25/2013,65
Amravati,9/25/2013,90
Latur,9/25/2013,99
Mumbai,9/25/2013,71
Thane,9/25/2013,44
Lote,9/25/2013,175
Thane,9/26/2010,51
Mumbai,9/26/2010,101
Raigad,9/26/2010,81
Chandrapur,9/26/2010,72
Dahanu,9/26/2010,72
Ulhasnagar,9/26/2010,156
Sangli,9/26/2010,26.5
Mumbai Metro,9/26/2010,102.1
Solapur,9/26/2010,81
Navi Mumbai,9/26/2010,121.5
Taloja,9/26/2010,81
Pune,9/26/2010,81
Dahanu,9/26/2011,114
Nanded,9/26/2011,71
Chandrapur,9/26/2011,114
Ulhasnagar,9/26/2011,88
Latur,9/26/2011,200
Taloja,9/26/2011,78
Raigad,9/26/2011,55
Aurangabad,9/26/2011,63
Mumbai,9/26/2011,112.5
Navi Mumbai,9/26/2011,115
Mumbai Metro,9/26/2011,98.375
Solapur,9/26/2011,78
Kolhapur,9/26/2011,65
Nashik,9/26/2011,72
Nagpur,9/26/2011,49
Sangli,9/26/2011,40
Pune,9/26/2011,55
Akola,9/26/2011,125
Panvel,9/26/2012,123
Kalyan,9/26/2012,66
Solapur,9/26/2012,98
Nashik,9/26/2012,76.5
Kolhapur,9/26/2012,130
Pune,9/26/2012,74
Nagpur,9/26/2012,63.5
Nanded,9/26/2012,26
Navi Mumbai,9/26/2012,88
Amravati,9/26/2012,84
Akola,9/26/2012,133
Jalna,9/26/2012,63
Raigad,9/26/2012,74
Sangli,9/26/2012,59
Latur,9/26/2012,60
Mumbai,9/26/2012,84.5
Taloja,9/26/2012,98
Thane,9/26/2012,62
Jalgaon,9/26/2012,137
Dahanu,9/26/2012,129.6667
Mumbai Metro,9/26/2012,89.78571
Aurangabad,9/26/2012,60
Ulhasnagar,9/26/2012,107
Chandrapur,9/26/2012,129.6667
Mumbai,9/26/2013,51.5
Chandrapur,9/26/2013,103.75
Raigad,9/26/2013,42.66667
Nagpur,9/26/2013,73.5
Aurangabad,9/26/2013,53
Badlapur,9/26/2013,75
Navi Mumbai,9/26/2013,65
Taloja,9/26/2013,52.33333
Latur,9/26/2013,128
Solapur,9/26/2013,50
Ambernath,9/26/2013,62
Jalna,9/26/2013,69
Jalgaon,9/26/2013,138
Pune,9/26/2013,42.66667
Dombivali,9/26/2013,49
Mumbai Metro,9/26/2013,59.13889
Akola,9/26/2013,126
Sangli,9/26/2013,41
Dahanu,9/26/2013,103.75
Nashik,9/26/2013,53
Nanded,9/26/2013,5
Nagpur,9/27/2010,68.5
Mumbai,9/27/2010,117.5
Jalgaon,9/27/2010,112
Sangli,9/27/2010,27
Raigad,9/27/2010,58.33333
