station_name,date,pm25,pm25_aqi
Mandir Marg,06/10/2015,102.69135802469135,242.30452674897117
Mandir Marg,07/10/2015,108.40229885057471,261.34099616858236
Mandir Marg,08/10/2015,100.15217391304348,233.84057971014494
Mandir Marg,09/10/2015,81.05813953488372,170.19379844961242
Mandir Marg,10/10/2015,69.10227272727273,130.34090909090912
Mandir Marg,11/10/2015,66.24675324675324,120.82251082251082
Mandir Marg,12/10/2015,64.80952380952381,116.03174603174604
Mandir Marg,13/10/2015,83.1875,177.29166666666669
Mandir Marg,14/10/2015,69.44680851063829,131.48936170212764
Mandir Marg,15/10/2015,82.0,173.33333333333334
Mandir Marg,16/10/2015,118.01282051282051,293.37606837606836
Mandir Marg,18/10/2015,178.62,345.0923076923077
Mandir Marg,19/10/2015,148.6413043478261,322.03177257525084
Mandir Marg,20/10/2015,168.05555555555554,336.96581196581195
Mandir Marg,21/10/2015,175.01639344262296,342.3203026481715
Mandir Marg,22/10/2015,96.42105263157895,221.4035087719298
Mandir Marg,23/10/2015,122.66666666666667,302.05128205128204
Mandir Marg,24/10/2015,133.7840909090909,310.6031468531468
Mandir Marg,25/10/2015,139.7127659574468,315.16366612111295
Mandir Marg,26/10/2015,76.09375,153.64583333333334
Mandir Marg,28/10/2015,48.54545454545455,80.9090909090909
Mandir Marg,29/10/2015,85.5632183908046,185.21072796934865
Mandir Marg,30/10/2015,94.4375,214.79166666666666
R K Puram,01/06/2015,52.755319148936174,87.92553191489363
R K Puram,02/06/2015,78.15789473684211,160.5263157894737
R K Puram,03/06/2015,82.27659574468085,174.25531914893617
R K Puram,04/06/2015,94.68085106382979,215.60283687943263
R K Puram,05/06/2015,122.23076923076923,301.71597633136093
R K Puram,06/06/2015,89.76923076923077,199.23076923076925
R K Puram,07/06/2015,140.7872340425532,315.99018003273324
R K Puram,08/06/2015,48.13793103448276,80.22988505747128
R K Puram,09/06/2015,82.62222222222222,175.4074074074074
R K Puram,10/06/2015,67.95744680851064,126.52482269503547
R K Puram,11/06/2015,147.875,321.4423076923077
R K Puram,12/06/2015,86.04166666666667,186.80555555555557
R K Puram,13/06/2015,78.57777777777778,161.92592592592595
R K Puram,14/06/2015,81.45833333333333,171.52777777777777
R K Puram,15/06/2015,105.50561797752809,251.68539325842698
R K Puram,16/06/2015,118.92391304347827,296.4130434782609
R K Puram,17/06/2015,148.3586956521739,321.814381270903
R K Puram,18/06/2015,126.8125,305.24038461538464
R K Puram,19/06/2015,108.28125,260.9375
R K Puram,20/06/2015,59.302083333333336,98.83680555555557
R K Puram,21/06/2015,53.84313725490196,89.73856209150327
R K Puram,22/06/2015,58.608695652173914,97.68115942028986
R K Puram,23/06/2015,65.90425531914893,119.68085106382978
R K Puram,24/06/2015,120.24137931034483,300.18567639257293
R K Puram,25/06/2015,44.15217391304348,73.58695652173913
R K Puram,26/06/2015,71.01086956521739,136.70289855072463
R K Puram,27/06/2015,77.84375,159.47916666666669
R K Puram,28/06/2015,94.69791666666667,215.65972222222223
R K Puram,29/06/2015,46.141304347826086,76.90217391304347
R K Puram,30/06/2015,57.85507246376812,96.42512077294685
R K Puram,01/07/2015,52.67816091954023,87.7969348659004
R K Puram,02/07/2015,63.22826086956522,110.76086956521739
R K Puram,03/07/2015,78.29166666666667,160.97222222222223
R K Puram,04/07/2015,97.72727272727273,225.75757575757578
R K Puram,05/07/2015,193.12765957446808,356.2520458265139
R K Puram,06/07/2015,74.36363636363636,147.87878787878788
R K Puram,07/07/2015,60.82608695652174,102.75362318840581
R K Puram,08/07/2015,67.58333333333333,125.27777777777777
R K Puram,09/07/2015,60.14492753623188,100.4830917874396
R K Puram,10/07/2015,38.924528301886795,64.87421383647799
R K Puram,11/07/2015,30.662337662337663,51.103896103896105
R K Puram,12/07/2015,30.45,50.75
R K Puram,13/07/2015,47.258823529411764,78.76470588235294
R K Puram,14/07/2015,46.166666666666664,76.94444444444444
R K Puram,15/07/2015,70.04166666666667,133.47222222222223
R K Puram,16/07/2015,94.41463414634147,214.71544715447158
R K Puram,17/07/2015,81.41025641025641,171.36752136752136
R K Puram,18/07/2015,73.52222222222223,145.07407407407408
R K Puram,19/07/2015,79.84615384615384,166.15384615384613
R K Puram,20/07/2015,56.25,93.75
R K Puram,21/07/2015,43.03333333333333,71.72222222222223
R K Puram,22/07/2015,41.91954022988506,69.86590038314176
R K Puram,23/07/2015,39.266666666666666,65.44444444444444
R K Puram,24/07/2015,47.1875,78.64583333333334
R K Puram,25/07/2015,47.340425531914896,78.90070921985816
R K Puram,26/07/2015,33.532467532467535,55.88744588744589
R K Puram,27/07/2015,23.417721518987342,39.029535864978904
R K Puram,28/07/2015,20.263157894736842,33.771929824561404
R K Puram,29/07/2015,26.236363636363638,43.727272727272734
R K Puram,30/07/2015,27.75,46.25
R K Puram,31/07/2015,38.68888888888889,64.48148148148148
R K Puram,01/08/2015,41.73913043478261,69.56521739130434
R K Puram,02/08/2015,48.083333333333336,80.13888888888889
R K Puram,03/08/2015,45.125,75.20833333333334
R K Puram,04/08/2015,45.391304347826086,75.65217391304347
R K Puram,05/08/2015,62.791666666666664,109.30555555555554
R K Puram,06/08/2015,58.81318681318681,98.02197802197801
R K Puram,07/08/2015,63.35,111.16666666666667
R K Puram,08/08/2015,78.67605633802818,162.25352112676057
R K Puram,09/08/2015,64.2,114.00000000000001
R K Puram,10/08/2015,97.13953488372093,223.7984496124031
R K Puram,11/08/2015,78.5813953488372,161.93798449612402
R K Puram,12/08/2015,64.125,113.75
R K Puram,13/08/2015,70.40860215053763,134.69534050179212
R K Puram,14/08/2015,66.52631578947368,121.75438596491229
R K Puram,15/08/2015,47.77777777777778,79.62962962962963
R K Puram,16/08/2015,51.791666666666664,86.31944444444444
R K Puram,17/08/2015,69.41304347826087,131.3768115942029
R K Puram,18/08/2015,52.59574468085106,87.65957446808511
R K Puram,19/08/2015,27.0561797752809,45.0936329588015
R K Puram,20/08/2015,25.91304347826087,43.18840579710145
R K Puram,21/08/2015,45.702127659574465,76.17021276595744
R K Puram,22/08/2015,53.51162790697674,89.18604651162791
R K Puram,23/08/2015,48.858695652173914,81.43115942028986
R K Puram,24/08/2015,49.52325581395349,82.53875968992249
R K Puram,25/08/2015,54.73626373626374,91.22710622710623
R K Puram,26/08/2015,54.53846153846154,90.89743589743591
R K Puram,27/08/2015,62.291666666666664,107.63888888888889
R K Puram,28/08/2015,80.875,169.58333333333334
R K Puram,29/08/2015,52.84375,88.07291666666667
R K Puram,30/08/2015,51.41111111111111,85.68518518518519
R K Puram,31/08/2015,46.541666666666664,77.56944444444444
R K Puram,01/09/2015,78.0561797752809,160.18726591760299
R K Puram,02/09/2015,111.5,271.6666666666667
R K Puram,03/09/2015,104.37096774193549,247.90322580645164
R K Puram,04/09/2015,85.6086956521739,185.3623188405797
